application_id_current,target
101412,0.06361721670944749
101426,0.059234542196847796
101427,0.34979255499986234
101428,0.12104002147561319
101429,0.17568161470412788
101434,0.046370237786933444
101440,0.1645697040293588
101448,0.09005844905493976
101449,0.057556676570108475
101465,0.04649123630602474
101467,0.028700726968481662
101472,0.05806194118789451
101478,0.2310828969501294
101497,0.06160212616519539
101504,0.06683444191096109
101547,0.019707095926951995
101548,0.06905843523812893
101555,0.08339981205202107
101570,0.025779863830916638
101572,0.05769436837700618
101578,0.024218322584121814
101580,0.09316228547039604
101588,0.12196965094820958
101602,0.05873325168618188
101610,0.1600363842487676
101614,0.04624103516744014
101616,0.04158591126580995
101643,0.08437322182669546
101644,0.04333072279197443
101649,0.04058117885796593
101650,0.05521467375787345
101665,0.014679705855083734
101667,0.06960321335605223
101669,0.06956683052395511
101674,0.11566080411423749
101675,0.01799518306606864
101678,0.10784559697978677
101682,0.045418821999014834
101686,0.04727833370458396
101697,0.11934216968981413
101700,0.32071990630192293
101711,0.03320409727928019
101714,0.03192361029530683
101715,0.30432573434660465
101728,0.029848534389453646
101732,0.043552263420485564
101757,0.12132698753892673
101758,0.04763495713733974
101759,0.043497605106828714
101762,0.016692022895616186
101764,0.04175316461413188
101780,0.3374394399680816
101784,0.014317073646351536
101789,0.017257695014320014
101816,0.08246039604063182
101819,0.02894639180261341
101827,0.011577857788820011
101863,0.05945193801044213
101867,0.02640322086348162
101870,0.01615494894338191
101873,0.17941796401141227
101878,0.09179885749481649
101879,0.04435402786609503
101880,0.033874553502660054
101887,0.05883194468608841
101897,0.0222090577041374
101901,0.06840187688019872
101903,0.2117476688783959
101920,0.03917986000299892
101921,0.033321381552040306
101922,0.025193905162267473
101961,0.10665884361039829
101962,0.01826330465456991
101971,0.03498534351653518
101976,0.3879595228353063
102002,0.08286181023048649
102005,0.02031616686687365
102007,0.31526064715570284
102017,0.016088706194145545
102019,0.16159518193223435
102029,0.01516067328861901
102051,0.1902764657267047
102052,0.009221170196540085
102054,0.021648444690506162
102062,0.04970421769097241
102067,0.17148673017595178
102068,0.08837206197511507
102070,0.04422576026180873
102090,0.10112517105423866
102092,0.07335241709505111
102099,0.1335483275696409
102100,0.023579144378849125
102112,0.07806234731598582
102113,0.026923119640893275
102122,0.18311865192242502
102123,0.06818845630436358
102125,0.03789442092523964
102126,0.15248482419296755
102146,0.03192925244416262
102147,0.08073411392476626
102151,0.06913038441186607
102158,0.18723650138154552
102159,0.033053103871770566
102162,0.051938448355058876
102165,0.04217753655604838
102166,0.03375684424696643
102174,0.015940681539451454
102193,0.2134940919946167
102198,0.02770801028164338
102205,0.14431041640704514
102206,0.014659350502683495
102218,0.027325808406167915
102221,0.03275833877269598
102230,0.08836546567554225
102238,0.04697964203994136
102248,0.04242229382373123
102252,0.16455123219428466
102259,0.04243393382957839
102262,0.12708019842119667
102273,0.05460487929464661
102286,0.11947390466280662
102293,0.01100999714487701
102294,0.0375456070779039
102296,0.060255006937899855
102298,0.06219285568427457
102303,0.03118114866069847
102309,0.040802774898091476
102315,0.046351126487171095
102340,0.07252260076068012
102342,0.083584812336266
102344,0.058438610832442235
102346,0.0714574367988845
102347,0.023897911300992808
102374,0.08603656544997498
102380,0.030199106468842725
102387,0.02523841776307815
102393,0.05596617450354062
102403,0.019728423857790982
102413,0.030147730559908412
102414,0.012031815892114349
102415,0.057865555724734556
102416,0.13627429030846624
102439,0.07073475835148613
102441,0.04122216355465254
102443,0.021875075009982512
102444,0.06877178401357288
102445,0.139315215152943
102448,0.04093601042372038
102449,0.06244050099167188
102450,0.20027972478405298
102456,0.017565750641223225
102458,0.07966391343463465
102459,0.08127489632114658
102465,0.019956734323665466
102470,0.21669665696029278
102471,0.024415958776947085
102475,0.049080431590967546
102476,0.18911182632284673
102506,0.05558276845239555
102509,0.038779495266021397
102519,0.0169984582062125
102522,0.04667447527488464
102545,0.025856808287375938
102549,0.04915057055068348
102562,0.017182949476720978
102563,0.01860251107552022
102568,0.13873308238566864
102582,0.06264612174255564
102592,0.021627495517346794
102597,0.11616774182656035
102605,0.04020763945658999
102614,0.025948298047980527
102617,0.1443889652133317
102634,0.053877304857413114
102652,0.021772482799725032
102655,0.01324097934247443
102671,0.07194232326758357
102694,0.27392341983848517
102701,0.035899850228243005
102703,0.016646911225475652
102704,0.018009219434767722
102713,0.012892259013362817
102720,0.1284270987860908
102731,0.021959229393334213
102733,0.028509986921113815
102749,0.027128478344431294
102755,0.0509463356536888
102763,0.015029604451906773
102770,0.07776783488048772
102772,0.07929925514471997
102799,0.18720497283161036
102838,0.02085736049125291
102854,0.02012356819349425
102862,0.15224856613380003
102863,0.031354638340846556
102867,0.012141417243637749
102868,0.012212363776029569
102878,0.08347249215898582
102887,0.044309511211833304
102898,0.35129892183277106
102904,0.09857523081277304
102912,0.04104346115142918
102919,0.024626999193669993
102927,0.07073394392244581
102932,0.060726296612780374
102933,0.06473892944819658
102935,0.022233844557664167
102958,0.06539386760853906
102969,0.28590736652282406
102971,0.028998531691877914
102975,0.09937899614831266
102979,0.03785544126280974
102982,0.013812886752990087
102987,0.28561902501057723
102989,0.04523165479540178
102995,0.07351364205556399
102996,0.024187390821344894
103000,0.04726909967871744
103001,0.15857493370281872
103004,0.03669855385492509
103010,0.022867883874322186
103025,0.18108983843397877
103029,0.021521257302976236
103046,0.07413811807648224
103056,0.04312935695303834
103062,0.12176374491584206
103078,0.02761237228632549
103083,0.016923536787561422
103092,0.04548120687469696
103096,0.049521654524984325
103097,0.1118004916357438
103102,0.20832797053556779
103112,0.046425805737447264
103132,0.023492313621849756
103144,0.06052365237988932
103145,0.09037293686746375
103146,0.01387697301583764
103147,0.039660768941248675
103158,0.03351075205061247
103171,0.08502745200395948
103173,0.04131338677183443
103184,0.03604203806577954
103195,0.12321559126432008
103196,0.04765222073290233
103206,0.022661907986081503
103230,0.10698714848640054
103231,0.15700154589238072
103232,0.035898222062279904
103239,0.1150745013654614
103240,0.08408262237751248
103243,0.02472336939627285
103252,0.07968365863242302
103258,0.05125440878643382
103259,0.12161225092178214
103279,0.03842946321826876
103280,0.006673708261879572
103286,0.04170716374325348
103287,0.3204765255932848
103290,0.013876268412918235
103298,0.030233365031402257
103315,0.007270995500077066
103319,0.032328704996889876
103334,0.18188179026247006
103336,0.06279833728364045
103345,0.04852108327231477
103368,0.03924051217166668
103371,0.24358042130743976
103377,0.01725014772417662
103398,0.02407090999412953
103404,0.0990249202765785
103408,0.15749704207654558
103410,0.059778760806395125
103418,0.026383653664841838
103420,0.1818241082635268
103432,0.062396755052341206
103433,0.018949214629663178
103436,0.015641296173594037
103440,0.02942363452708409
103453,0.060483882150537814
103459,0.03756423778260909
103460,0.040241570464166
103461,0.014191105897262317
103462,0.04883732657002219
103473,0.11679308209881181
103474,0.019693128275105713
103475,0.17106997242811314
103478,0.09591318109272402
103480,0.06680335116168223
103484,0.018130526911083036
103494,0.2608754026468313
103513,0.04543763779524791
103515,0.11465109222664693
103516,0.19235542979005854
103525,0.11691352688596986
103541,0.2117079703613931
103544,0.009095524615257191
103562,0.30786346573562245
103570,0.36147312535988363
103572,0.1603535835789512
103574,0.02256658832404273
103575,0.04339208571865156
103591,0.16423687952300892
103594,0.020255814609862262
103609,0.05037456475460492
103613,0.08529642820371011
103614,0.03142306935590317
103615,0.04210724607692819
103624,0.07585589839999175
103625,0.16898602303017132
103628,0.2042955228848958
103629,0.011176247013499667
103647,0.07234882863541929
103648,0.11144137215201066
103651,0.03228605839770287
103658,0.03622838865071202
103668,0.15030146018001264
103669,0.03390423055199811
103676,0.04924693365627781
103682,0.04160681159798988
103683,0.04210988081299755
103689,0.01838597595239692
103725,0.05331919889308248
103733,0.07809977661676747
103744,0.023115330817396116
103762,0.12976852408820377
103771,0.32643248308788747
103773,0.007881761868765881
103783,0.06896644277583097
103784,0.05335094319503098
103808,0.013748053843047232
103812,0.06380571477555026
103813,0.14191847800874272
103814,0.06237487527579825
103818,0.12670365041517767
103824,0.02229462727327633
103828,0.015119433043775235
103830,0.3231542438660266
103840,0.014705036614772021
103842,0.0684840067742913
103847,0.18657969684509898
103848,0.07513971544729937
103851,0.03241666181722444
103854,0.09486108797717804
103857,0.14322873772611358
103861,0.03394172126533562
103862,0.06807668746618274
103865,0.055801860900278694
103870,0.0127896893073043
103876,0.03873497481728417
103891,0.31897865670984066
103908,0.09521942136755361
103914,0.09940570018977074
103918,0.06511207634932284
103940,0.018765287918523957
103963,0.09817704185295525
103966,0.041445713997785676
103971,0.21639985932188682
103980,0.099510714697473
103984,0.06621949177019078
103985,0.04023095035856726
103998,0.3889797105470703
104019,0.020469774763908027
104026,0.03897829247031166
104035,0.083309419937432
104044,0.09465730159832986
104045,0.04729290201066512
104047,0.15714277505916283
104051,0.034545905198189536
104058,0.04124453999870679
104063,0.02367783770520568
104066,0.2951975660428199
104087,0.021619566477084406
104089,0.05239482763065595
104095,0.07248503615662993
104098,0.07771300073184842
104104,0.017071765196995065
104110,0.26735218454357035
104120,0.04882566244668848
104122,0.01809635482540546
104131,0.03883619275195447
104132,0.05152657125851358
104135,0.05419575156260219
104136,0.035930182507772794
104149,0.07500675325416409
104150,0.08090642130972311
104156,0.44704972787078306
104165,0.08802970270996846
104175,0.015667477397852753
104179,0.08439556223764966
104184,0.11489512715706116
104206,0.046188126159618766
104216,0.3214322305826618
104230,0.13607465591673018
104257,0.025429874867803303
104272,0.040072761011566656
104273,0.0563570134695009
104278,0.027575233848096955
104294,0.10414369397534802
104295,0.034092997939120316
104297,0.04700000223811056
104298,0.08871794044200691
104308,0.060652072672655925
104318,0.028655245253165394
104319,0.1271038413948958
104320,0.08971424580071946
104327,0.1279137222859581
104334,0.051707515108610644
104344,0.039319804805060386
104350,0.03486165761399097
104351,0.17607379099032022
104354,0.030639610123488648
104369,0.07731525881042206
104376,0.14816658069739488
104381,0.051384955671236396
104384,0.08443079828331142
104391,0.030427998896063988
104394,0.03075664054256603
104398,0.25213154474814564
104402,0.01389514151850524
104408,0.07353463370413219
104409,0.014744450419334443
104410,0.407267484752267
104412,0.06164221393130841
104417,0.06914255304504618
104424,0.07318145750255331
104426,0.024786803445256276
104435,0.04736309102142363
104445,0.021723264475212684
104458,0.019095620984647912
104460,0.0363633994983516
104466,0.02778463142700506
104472,0.09322958718352886
104473,0.07584359222083638
104479,0.019959541070403132
104480,0.020295605028266224
104482,0.0808393385625169
104499,0.027973005397387438
104501,0.01875653457397342
104502,0.014047993303126585
104506,0.10684711379910376
104510,0.008823729261269333
104512,0.06398712791391739
104520,0.18768008363136546
104528,0.05126421514457672
104529,0.012798200189231024
104541,0.04618234520099413
104578,0.02292844026722465
104584,0.06344842077860666
104588,0.08267549055236292
104602,0.1584748157708094
104610,0.029278484125354363
104611,0.24253259636446942
104618,0.06276924105498585
104620,0.044911993405715854
104622,0.014307678673108242
104624,0.035893785211307226
104625,0.10787778762564754
104634,0.07994603781966188
104639,0.056733549713994844
104646,0.01797664546983222
104647,0.059584118563570876
104652,0.03057254952149011
104670,0.0669388172445382
104677,0.021147807608638852
104685,0.04940100632633825
104691,0.034623303030511705
104696,0.07137114084370487
104699,0.018735309433557727
104712,0.09948893221983215
104714,0.020615767604117076
104717,0.05939171013553889
104718,0.019013387143425355
104740,0.05732831135134806
104741,0.033645379874154675
104743,0.011446998008735287
104744,0.02094794363609434
104747,0.0643119012044951
104767,0.07102045738236908
104772,0.2120544768698844
104776,0.1961953885246137
104779,0.03383070489642744
104814,0.021125805275232497
104815,0.0740320988797015
104830,0.04676992793693482
104831,0.10606064420350722
104833,0.08012514230551573
104839,0.025338013819945975
104840,0.03314302117895364
104860,0.06924901672864023
104861,0.024082320156928176
104866,0.037405808243586074
104870,0.016457631495466595
104877,0.060613426031258084
104878,0.014719667769699993
104879,0.02818962381064434
104880,0.06671706698700092
104899,0.02464937166068396
104906,0.04055469875429118
104907,0.06913590644707635
104913,0.06982573985714507
104916,0.08074997401094881
104921,0.08231276485980824
104930,0.03400172351274873
104931,0.4014021382398247
104936,0.03133797658982338
104937,0.03210920859771143
104942,0.02005895847198162
104943,0.06675447532402083
104969,0.0757810107851506
104972,0.22130855789673362
104988,0.06330712510464843
105013,0.021710598197363217
105015,0.024754318885066948
105019,0.03992231573143818
105027,0.06664386717564397
105030,0.08524200170232007
105035,0.3068844490866537
105041,0.01857652022878367
105051,0.2688425204429657
105056,0.060510970574642185
105067,0.3658071101317398
105071,0.03478199713840702
105072,0.01651477766884025
105074,0.09725659015251642
105091,0.0529922442974784
105101,0.02417540505239164
105103,0.04241265789406111
105134,0.03978727119327067
105139,0.019103229377127814
105142,0.10236361737448575
105146,0.05526140553684908
105163,0.04852434281688638
105168,0.06567861041185545
105172,0.012045703588314728
105176,0.26097220329664916
105195,0.04302893480090717
105196,0.2640200473813482
105197,0.018135211966878728
105203,0.051597627816976514
105223,0.11534507960191408
105227,0.18380264158864162
105228,0.016722059042119587
105230,0.12224746034495872
105231,0.11540812636209649
105239,0.025365732510760387
105242,0.12774229365546655
105244,0.051966660211964846
105245,0.0501664424763342
105248,0.025477974528651415
105249,0.05047322730203926
105266,0.1832574407558048
105271,0.2070112440160445
105276,0.03484252428880242
105282,0.032453123326930726
105292,0.09615067374535079
105297,0.01042630872760441
105332,0.07389200172151196
105333,0.022217911487211296
105343,0.04597368160628379
105344,0.026481608434791363
105345,0.11645608452628776
105357,0.028693075779268724
105359,0.08558355957851439
105366,0.05789844309103624
105367,0.032261942977225816
105370,0.009027150364930127
105377,0.04802759309282259
105390,0.056897101690215765
105399,0.014158607737593632
105403,0.08316948238276041
105404,0.053265834135124486
105414,0.020772857504081713
105417,0.05024066380048613
105425,0.13860651142747882
105452,0.07263174598557183
105454,0.08533153101183744
105456,0.07218398208632809
105470,0.03160911962340652
105471,0.038379943911016096
105483,0.09191894085114156
105493,0.16527445408841399
105508,0.06036458738660986
105514,0.03890106296032722
105515,0.019456098254085234
105528,0.22530083765571243
105529,0.02703299932075677
105531,0.03849757215116772
105532,0.03085064822407243
105558,0.02064420154692919
105574,0.028951331298209218
105578,0.013830660881266348
105584,0.45677543770407353
105595,0.04923520318680262
105617,0.18265028554126866
105618,0.06939350108964028
105621,0.028057692162884073
105625,0.05915600815742659
105629,0.056242952192463114
105630,0.01405484535687529
105634,0.028104005333589848
105635,0.015203640384062416
105641,0.10157207737309672
105647,0.11369703150772055
105648,0.05953489765856815
105655,0.03306389192836463
105657,0.02210151944342641
105672,0.09776091304151263
105678,0.1129945948689573
105682,0.08661919640300052
105691,0.03164192789982099
105692,0.03481595924310401
105706,0.03661137385883452
105712,0.0427397171913918
105720,0.03603569017846091
105734,0.013316620944226773
105735,0.026577584314956368
105736,0.10462302988766352
105737,0.010808358968104762
105738,0.11345841780312238
105740,0.16350900658814818
105744,0.052736946223439406
105747,0.04953564502286109
105749,0.10971506808608916
105754,0.04547136793072981
105758,0.023666946970775222
105760,0.04131267458347781
105767,0.1785676429571159
105784,0.12153334474807247
105791,0.018571680025707575
105802,0.11589626711759084
105807,0.16710022280822245
105809,0.08106698116662434
105816,0.053221542596713835
105817,0.014020787069867587
105824,0.1062332069149062
105832,0.04269565595743538
105856,0.02417160075759481
105865,0.023851730860225472
105899,0.19674560515707862
105906,0.021088183252252483
105916,0.03763081369047597
105923,0.05356799308423735
105937,0.06493580686927299
105965,0.05004041315177321
105966,0.0848339606600801
105968,0.03364636476637457
105973,0.02746182931520223
105976,0.22232336432910332
105978,0.08432893873802433
105979,0.024007663844807375
105991,0.07933109480220456
105998,0.11175181633608171
105999,0.0216737311912632
106000,0.1826112803021465
106001,0.035975832497733444
106010,0.18630687014008734
106011,0.016608375507785725
106013,0.1457259001067321
106015,0.023746016183119705
106026,0.016836850496361362
106032,0.022987092533506125
106035,0.1978760260640634
106040,0.030276900205884746
106041,0.37686968084929473
106044,0.015509197159764376
106053,0.15567775248455235
106054,0.01868015683407727
106065,0.10531344236032414
106081,0.024293170325420152
106083,0.09582008972971587
106087,0.025330068790735454
106090,0.07887570035683886
106101,0.020075304745449888
106102,0.050995356012910574
106109,0.055291966356090336
106116,0.154238224656506
106150,0.008792332844888392
106155,0.08958898407088842
106166,0.030821473391917008
106176,0.1565409738363472
106189,0.025958882712769613
106199,0.11086382266989983
106205,0.13846096566872293
106206,0.09372948339782576
106211,0.016340800226942127
106214,0.05325705747542884
106216,0.04266289173789143
106217,0.04285914778507176
106225,0.03613547783498854
106249,0.04366858992062315
106256,0.09195261357208248
106258,0.055961399202592216
106261,0.040203251884332734
106262,0.14345745874147015
106264,0.03382917255467989
106271,0.0335719236679223
106276,0.021764177034962567
106277,0.10607063481272344
106286,0.09352261896107276
106293,0.0232361004681895
106295,0.06157524046879043
106296,0.02386938492079845
106297,0.11835971191365449
106298,0.04713801388770834
106311,0.03848810062029101
106314,0.050510130184333216
106320,0.03906048671480775
106334,0.09380744142643249
106346,0.0657588938053347
106347,0.025347592162953268
106349,0.13587198041368365
106354,0.0558574860886492
106360,0.016605731113536155
106373,0.07499395656505264
106377,0.03213592159333878
106386,0.1555749034487978
106387,0.03992443952480396
106391,0.008579653916590756
106401,0.2519570278979142
106411,0.08596423173320494
106413,0.3993297604526467
106426,0.18683809280953137
106427,0.11873721049497686
106428,0.0817057769143516
106434,0.08280446338280407
106438,0.021213351529033253
106440,0.037001598661680464
106441,0.028650577357777953
106452,0.10425160140713534
106453,0.0667148023479884
106454,0.06595538287866583
106457,0.06128980914443311
106484,0.03432136278478145
106488,0.07208600700091915
106491,0.2349628813049698
106514,0.06434356215431088
106527,0.0357563318215264
106528,0.02920596097588625
106529,0.0064733529339034
106534,0.23575412963006823
106550,0.20998650166135813
106577,0.09276034086881135
106585,0.07198587909100267
106590,0.010332290890495107
106607,0.03738389016133479
106610,0.0983277144715142
106611,0.04666176125272752
106612,0.09596809706421279
106624,0.04509103013999628
106631,0.01189042354902786
106647,0.1736302240681345
106660,0.14934041204803813
106674,0.027903056987610603
106687,0.023414357102709362
106712,0.04588004847539135
106713,0.051677084972410206
106717,0.04551799684002233
106720,0.04735626669188792
106721,0.10370509160694491
106724,0.05404645643577101
106735,0.09013852859565577
106739,0.05110074821929
106740,0.08712094826587671
106754,0.07365112080898023
106760,0.16919042313610352
106761,0.06172356595245953
106784,0.13595988499463946
106787,0.0728820314003415
106797,0.021769685758577077
106798,0.08029582056113961
106802,0.1324991782104618
106803,0.04429882213691897
106804,0.2745031961520246
106805,0.02163105783600681
106810,0.0912604922177932
106812,0.1527643689058493
106813,0.08915242898074689
106817,0.051660336886558494
106822,0.04544152611214506
106823,0.03147780775878419
106827,0.01764045172565429
106841,0.06461310682156361
106851,0.08275380105571067
106852,0.03910432084377335
106853,0.20223032970736696
106854,0.46630402633229656
106861,0.03219543194011639
106873,0.04834589240152102
106877,0.02558480463173755
106878,0.015797735962294637
106881,0.08469042801706061
106900,0.020359178045926133
106906,0.031312386317422225
106907,0.062390855596224225
106914,0.12184298196269203
106916,0.056679250435611186
106924,0.012036972221896937
106931,0.045530863103457705
106936,0.10759098354029605
106937,0.09504733615959458
106938,0.024390666316379626
106939,0.058670335062291204
106943,0.05740500772847651
106944,0.10780912747638327
106967,0.0734333515799452
106980,0.028514309603168305
106986,0.09316916367148063
106987,0.01936732713454857
106990,0.017637539504789846
107013,0.014422611010618022
107023,0.06582626167166511
107033,0.06073619453558459
107037,0.1191867803984664
107048,0.02332959702664768
107071,0.04092467963875246
107081,0.012977018825912102
107113,0.0853205770006798
107130,0.03039512237583451
107131,0.021835756665541755
107145,0.09745136517227403
107156,0.1116610710166756
107219,0.07829110819041109
107222,0.13382503565971166
107223,0.2741841967359041
107232,0.25216378648085835
107245,0.04064596722864997
107246,0.0257626491675947
107247,0.05741238017627777
107256,0.005738863642028419
107259,0.017914228902047694
107260,0.009986894761475264
107279,0.2086170563608213
107280,0.07144500395383604
107281,0.0266073552990929
107285,0.03006704619617898
107329,0.016317556499872345
107337,0.11343599503285258
107349,0.07835013831665329
107350,0.02244614052431238
107351,0.020244615298331475
107359,0.10959996082401101
107391,0.1052233308890824
107394,0.03267962486121885
107395,0.027282230176712555
107406,0.03686180064962415
107416,0.12559429384005805
107417,0.02276422176006631
107418,0.08600315090627406
107419,0.052582718684797636
107444,0.014526693122532994
107445,0.052550199423458316
107446,0.14152131560574047
107460,0.18217050738156262
107470,0.07979937674060805
107475,0.057129999433198665
107520,0.020895059558201083
107526,0.13196918217068737
107527,0.01677421513574047
107530,0.013294550295526572
107532,0.08904111897843131
107534,0.0768909904249569
107535,0.04730572197652972
107554,0.22337899036620829
107556,0.016085769313041336
107559,0.12304590488571901
107561,0.01659112386709131
107564,0.06676289035457844
107566,0.03262053576757194
107571,0.08795246304537288
107590,0.2022861504965486
107602,0.132979457241089
107625,0.06516939528205581
107626,0.30435462098595534
107635,0.01708550363027488
107636,0.09452637350850998
107645,0.036183291469969826
107652,0.22545389695188847
107655,0.025990359778609775
107668,0.04671977286646045
107670,0.045475216528207546
107677,0.006336982047234794
107680,0.10006436072849106
107683,0.21679366324847146
107684,0.017206793345052648
107691,0.07199780486477365
107692,0.07703155995972408
107703,0.035920492070913905
107709,0.023006836642404327
107710,0.06842412424239355
107721,0.13127705434935596
107725,0.11123543688332027
107727,0.0826025469224818
107739,0.022998146337193912
107740,0.04608143978080219
107741,0.03882144394698097
107747,0.023950293126050935
107765,0.2652851371888082
107768,0.01560787046293561
107775,0.06755699700543008
107782,0.3397803446702217
107790,0.03574593768224201
107801,0.04172319645761559
107807,0.01757440540103614
107811,0.0300096274098737
107817,0.06123882871378201
107826,0.02833605586593143
107838,0.09363667907500337
107839,0.03889979554286852
107843,0.07196426410885566
107847,0.0848900999157468
107849,0.15435465170333265
107850,0.09560310485153603
107867,0.06442719810069694
107871,0.08879011518975316
107908,0.05018235824681513
107913,0.0658414384578761
107927,0.0277792421842518
107931,0.02929723166872022
107955,0.022557309691228402
107962,0.1391100421033016
107977,0.06956592420297857
107978,0.0394126911554729
107993,0.0240872188841549
108010,0.1207139774571802
108016,0.032736063415216024
108018,0.3756688852876967
108027,0.3514465769769713
108045,0.1731885967772783
108069,0.20418580023395616
108082,0.02103719523721003
108089,0.07600167759171074
108092,0.02847291927764416
108106,0.01851372925307253
108112,0.08941600557685435
108120,0.1566425891938719
108122,0.19906855941778812
108135,0.02775365997675902
108170,0.017574487753383477
108171,0.09525947999351272
108177,0.01121777045118968
108180,0.11471710728061989
108183,0.03593117998017707
108184,0.02313246294565795
108185,0.06790719283747104
108192,0.043670770698105904
108195,0.1662997050275761
108196,0.11155135064044051
108218,0.023094686659957234
108219,0.08584072100715505
108243,0.11561967941740577
108249,0.011720154762386916
108251,0.015119848338044153
108274,0.03077503749415938
